effect,group,term,estimate,std.error,statistic,df,p.value,warnings,n_subj,n_ingroup,n_outgroup,beta_0,beta_1,omega_0,tau_0,tau_1,rho,sigma
ran_pars,Residual,sd__Observation,197.55737860262855,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,(Intercept),788.4139467100539,14.293476064665933,55.15900702832154,46.89748344636626,2.6326128709796155e-44,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,X_i,22.815675621836792,15.759073630744375,1.4477802538675684,21.50532073721337,0.16210104728022037,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.57189925681152,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.00509767547116735,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__X_i,54.190901769212445,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),12.956845732520703,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,Residual,sd__Observation,197.5090850699951,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,(Intercept),813.2132646600496,11.431912936179524,71.1353619643486,21.89366290517272,2.140231025756243e-27,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,X_i,31.973742540325517,24.968918107806694,1.280541768060376,28.745066902113262,0.21059138863224916,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),22.865276446981596,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.10177622219601612,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__X_i,84.41504821788214,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),40.35974793352282,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,Residual,sd__Observation,196.9435283972966,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,(Intercept),771.5764641554769,11.00026430173726,70.14162960008358,27.511127248768723,1.453546404358741e-32,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,X_i,68.11638356223662,19.69385563962606,3.458763220807786,21.10461113389851,0.002337173868633775,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),37.77604133084599,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999999999999,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__X_i,29.989193897563833,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),31.960463467448367,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,Residual,sd__Observation,203.44942241936667,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,(Intercept),781.7706408815139,12.795569856090362,61.09697728776114,34.92589222158441,4.247273662847364e-37,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,X_i,38.93444542883529,21.902589570852026,1.7776183634764933,22.645032097708533,0.08890067672151324,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),53.295315281237414,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.6463661330209638,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__X_i,51.0138454808861,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),37.011346698759134,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,Residual,sd__Observation,196.02756464531035,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,(Intercept),758.7694545646059,12.532953849019112,60.54194914505257,42.9597304074028,3.1468654922083707e-43,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,X_i,45.60415488939412,15.965203579361656,2.85647186787815,18.796795244072847,0.010172927464320126,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),70.97315371546712,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.23230003754102685,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__X_i,38.446768700007794,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),17.243237068921424,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.62882896217013,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,(Intercept),798.5590237068277,19.266435084070107,41.448198393853,54.468709033147476,7.057076236807567e-43,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,X_i,56.9774083969214,25.715226187088387,2.215707067182234,23.791267379160754,0.03653582721345794,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),106.51754724851557,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.37185878740068534,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__X_i,64.87287730845213,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),45.33091423713836,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,Residual,sd__Observation,203.7919874115583,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,(Intercept),815.092035147854,16.286615529616643,50.046741366592556,21.05654851418086,2.230833631595226e-23,,50,10,10,800,50,60,20,40,0.2,200
fixed,NA,X_i,85.5368675904639,32.46994838489343,2.634339499913087,20.842237858809273,0.015562188049402162,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),20.804888783764575,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__X_i,37.35614960339153,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),65.42475616883826,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,Residual,sd__Observation,206.34204970353505,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
fixed,NA,(Intercept),804.7666049423003,14.359014546418239,56.04608884131565,24.804214115669183,1.2113746220837053e-27,,50,10,10,800,50,60,40,40,0.2,200
fixed,NA,X_i,15.150097418978286,27.054663863845505,0.5599809886835857,20.621780367602437,0.5815250390147042,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),36.680560558993974,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__X_i,27.264192306414618,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),52.23604407526868,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,Residual,sd__Observation,206.98263998254683,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
fixed,NA,(Intercept),840.0522099323985,17.907282126111344,46.91120651455442,35.31278995110453,2.087186166381628e-33,,50,10,10,800,50,60,60,40,0.2,200
fixed,NA,X_i,69.41305414106408,31.608772788427974,2.1960059824428337,23.91224468971049,0.0380329247385499,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),69.72519156426259,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.1285958794020732,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__X_i,72.5808830573625,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),60.49359860682873,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,Residual,sd__Observation,201.15897382535965,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
fixed,NA,(Intercept),813.9087895007699,17.009467763167862,47.85033846051316,44.017687183348656,1.3467416532947676e-39,,50,10,10,800,50,60,80,40,0.2,200
fixed,NA,X_i,7.960152899296072,26.820281534604504,0.2967960231523145,23.034184906184333,0.7692820725608841,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.62965633556126,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.4079461505645945,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__X_i,58.86854028257922,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),49.815938401593485,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.0177652211244,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
fixed,NA,(Intercept),803.9444615373253,23.65365045030558,33.98817714104417,50.67467211524043,1.511022810610075e-36,,50,10,10,800,50,60,100,40,0.2,200
fixed,NA,X_i,39.850700894928686,34.39630004595246,1.158575220058242,20.957245454338086,0.2596616573879751,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),117.1710627767478,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.7817126024672878,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__X_i,46.60974926386203,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),69.69794596882511,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,Residual,sd__Observation,204.9971633143816,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
fixed,NA,(Intercept),770.1683474382073,14.74957948274766,52.21629188405409,20.83030417868059,1.4336965094213963e-23,,50,10,10,800,50,80,20,40,0.2,200
fixed,NA,X_i,70.13736630680808,31.708369785800006,2.211951190824631,26.702550704899327,0.035717894104511816,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),18.84224211583643,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.5433681680067898,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__X_i,90.44963842869569,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),58.17882233402404,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,Residual,sd__Observation,203.0042481086363,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
fixed,NA,(Intercept),765.318653299262,22.766374460633404,33.616184896836195,23.2928204565951,3.0210712719780317e-21,,50,10,10,800,50,80,40,40,0.2,200
fixed,NA,X_i,48.18079368282148,44.10425660120344,1.0924295611300885,20.665028502132603,0.2872168618605797,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),45.3338968463393,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.4244952903701536,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__X_i,42.64223392343613,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),93.62172519319252,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,Residual,sd__Observation,197.36562671551258,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
fixed,NA,(Intercept),846.1067731121498,19.692441164199487,42.966068353696905,26.612859125757005,4.03859261688884e-26,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,X_i,51.52799942351588,36.520597740467764,1.4109297933647649,20.382656234699986,0.1733466387085662,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),53.849243159057366,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999937851947,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__X_i,26.98553538792649,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),76.22718246111936,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,Residual,sd__Observation,198.16218592698434,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,(Intercept),829.2185173297481,18.326884846429476,45.246015581928,41.22882552392673,9.038824051164455e-37,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,X_i,61.33698652756511,30.08695997733238,2.038656832520687,23.271771785768113,0.05300161557274294,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.01717561630335,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.320060816943721,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__X_i,65.88966063347407,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),57.0906904189386,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.03849306411675,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,(Intercept),853.7597885197921,21.787311864950723,39.186100323520705,38.91823813623901,6.899354676768952e-33,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,X_i,84.97749200275399,36.30781974679707,2.3404735562578183,21.650503939425494,0.02889376258628685,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.72916214449282,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.13368206471385397,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__X_i,56.39846837262928,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),74.14517871012322,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,Residual,sd__Observation,196.93941002192057,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,(Intercept),806.3483179038031,20.673331623801847,39.004275294236045,21.159385255432614,3.3868174618431105e-21,,50,10,10,800,50,100,20,40,0.2,200
fixed,NA,X_i,21.86881322182583,41.330048942396246,0.5291262357880459,21.127329860923627,0.6022336024019219,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),25.87205066195316,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.4146790893594357,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__X_i,51.07613156193721,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),86.59620981149652,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,Residual,sd__Observation,197.6213617824308,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
fixed,NA,(Intercept),788.1569433560379,24.73237325408607,31.867420698328065,21.43345170494519,1.51810964961727e-19,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,X_i,-17.98583640237897,49.142113141879086,-0.36599639804767314,20.90449224479653,0.7180455406147843,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),33.44323643217571,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.026631591195747865,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__X_i,53.694572340237585,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),104.74865176799106,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,Residual,sd__Observation,201.76045984699135,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,(Intercept),771.0904353738931,24.50614150923124,31.465191494280337,24.520466507784313,2.4312998839451453e-21,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,X_i,55.488064255315365,46.383073855472844,1.1962998491262822,20.000282684374067,0.2455695068667837,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),56.07527303836009,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999991268415676,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__X_i,6.0850361806455435,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.51431304010396,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,Residual,sd__Observation,206.17303837260022,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,(Intercept),795.0255579528783,23.861950944916657,33.31770984644672,36.49900330159433,6.350417488644224e-29,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,X_i,4.742169336864689,40.09860992873689,0.11826268654430802,20.259413254494053,0.9070242378807417,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),92.76195718501735,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.37342866939571245,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__X_i,30.586077461823514,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),84.52943298438407,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.08957206377534,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),753.5499933940908,28.02203212650924,26.891339999614868,37.88997375662279,2.737110202983521e-26,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,X_i,43.979460306640156,46.40603287784827,0.9477099760370504,19.923475145769988,0.35463132896249594,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),111.17083476483165,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__X_i,8.05949641156846,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.9502173292683,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,Residual,sd__Observation,196.3489170954443,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,(Intercept),799.9923014713321,8.350075018149528,95.80660050747898,26.694909890197994,2.0626674417084506e-35,,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,X_i,31.880260382508826,17.2964621011857,1.8431665502463295,28.590022792209762,0.07569508501372918,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),36.412468574795206,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.16024300880551073,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__X_i,79.48019231220114,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),10.61311755326227,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,Residual,sd__Observation,193.84138424120783,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,(Intercept),815.009406677097,8.317208595140567,97.9907378003332,49.99984924280325,8.130512544342844e-59,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,X_i,51.194165420550775,14.217350984983332,3.6008230699673334,50.00012123390308,7.281234939235596e-4,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),38.22059600875242,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.1427689637382446,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__X_i,45.98605794750582,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,Residual,sd__Observation,199.89917365960977,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,(Intercept),827.9622116079628,11.748055170051822,70.4765341687028,38.70464508115275,1.7402551747093777e-42,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,X_i,63.79976156713198,19.8144229819616,3.2198647230460957,26.43493241018533,0.003384870416845508,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),55.91022801381015,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.3562954763089204,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__X_i,67.31286827875496,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),27.98918448020937,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,Residual,sd__Observation,190.59907123094092,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,(Intercept),785.6339839785801,13.658135758010046,57.5213190070857,45.85615702726698,2.1298489145773303e-44,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,X_i,69.06920472866389,15.279849021172215,4.5202805756103706,17.290884207795752,2.9065188346130607e-4,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.36848996855724,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.1565555583353242,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__X_i,29.12180399111915,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),16.246016303163586,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.31509311674094,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,(Intercept),759.3481883753603,17.087231543737687,44.43950949173241,48.92472908818878,3.260399963080781e-41,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,X_i,58.731595120336166,13.743525988350429,4.273400812143802,19.297144592819,3.98142197248262e-4,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),110.62395142531804,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__X_i,0.4043260655156278,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),12.09234774119903,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,Residual,sd__Observation,199.77253453759755,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,(Intercept),809.8944152105073,9.844282647694092,82.27053653322476,21.788702017261652,1.1527891967561681e-28,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,X_i,70.52503788199344,20.164339414661743,3.4975129326931387,23.353823726660952,0.0019082350326014763,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),24.582013870283664,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.23064830065118333,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__X_i,58.00991859691909,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),28.613004092255466,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,Residual,sd__Observation,209.49747628585646,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,(Intercept),794.7315155014323,11.752528029975277,67.62217571185016,26.74915186138599,1.9402614449292481e-31,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,X_i,58.560811028659096,21.795289311001703,2.686856329046254,21.26497062220922,0.013713591570178383,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),37.8418252241733,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.15281318523073734,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
